doc,type,topic,count
3242,614,3,1
3242,784,4,1
3242,795,4,1
3242,1053,3,2
3242,1060,3,1
3242,1142,3,1
3242,1285,3,2
3242,2098,4,1
3242,2829,4,1
3242,2866,5,1
3242,10298,4,1
3242,10299,3,1
3243,4,6,2
3243,4,7,1
3243,5,7,1
3243,34,7,1
3243,158,7,1
3243,170,6,1
3243,249,7,2
3243,282,6,1
3243,282,7,3
3243,312,7,1
3243,407,7,1
3243,501,7,1
3243,549,6,1
3243,549,7,2
3243,880,6,2
3243,918,7,1
3243,1151,7,1
3243,1220,7,2
3243,1484,7,1
3243,1635,7,3
3243,1710,7,1
3243,1895,6,1
3243,1895,7,2
3243,2029,7,3
3243,2201,6,1
3243,2250,9,1
3243,2539,7,1
3243,3080,7,4
3243,4323,6,1
3243,4323,7,2
3243,4325,7,1
3243,4921,7,1
3243,5049,7,1
3243,5205,7,1
3243,5673,7,1
3243,10300,6,1
3243,10301,7,1
3243,10302,7,1
3244,40,3,8
3244,89,3,1
3244,113,3,2
3244,125,8,1
3244,130,3,5
3244,319,3,1
3244,589,3,1
3244,898,4,1
3244,1341,3,4
3244,1549,3,2
3244,1556,3,1
3244,1697,3,1
3244,2078,4,1
3244,4545,4,1
3244,6145,3,1
3245,60,1,3
3245,73,1,1
3245,117,1,1
3245,324,2,1
3245,378,1,1
3245,439,1,1
3245,696,1,2
3245,797,1,1
3245,842,1,4
3245,906,1,5
3245,2149,1,1
3245,2278,1,2
3245,3124,1,1
3245,4455,1,2
3245,4571,1,1
3245,4787,1,1
3245,5523,1,1
3245,5828,1,1
3245,10303,1,1
3245,10304,1,3
3245,10305,1,1
3245,10306,1,1
3245,10307,1,1
3245,10308,1,1
3246,30,2,1
3246,40,3,4
3246,47,3,2
3246,51,2,1
3246,85,2,3
3246,129,2,1
3246,158,2,1
3246,158,3,2
3246,182,3,1
3246,375,3,2
3246,380,3,1
3246,1176,3,2
3246,1494,3,1
3246,1577,3,3
3246,2150,3,1
3246,10309,3,1
3247,0,9,2
3247,91,4,1
3247,128,9,1
3247,227,4,2
3247,276,4,1
3247,401,4,1
3247,746,2,1
3247,1170,9,2
3247,1206,4,2
3247,1206,9,4
3247,1827,4,2
3247,10310,9,3
3248,30,5,1
3248,40,3,2
3248,47,3,1
3248,50,5,1
3248,51,4,1
3248,85,2,1
3248,91,2,1
3248,130,3,1
3248,130,5,1
3248,153,3,1
3248,158,2,2
3248,180,2,1
3248,349,2,1
3248,349,5,1
3248,353,2,1
3248,364,3,1
3248,429,5,2
3248,1176,3,1
3248,1577,5,3
3248,2455,5,1
3248,2742,3,1
3248,3401,5,1
3248,7343,5,1
3248,10311,5,1
3249,30,6,1
3249,65,2,2
3249,90,4,2
3249,180,2,1
3249,249,6,3
3249,1120,6,1
3249,1636,5,1
3249,1636,6,1
3249,1650,6,1
3249,2864,6,1
3249,3935,6,1
3249,3972,6,2
3249,5900,6,1
3250,5,2,1
3250,12,7,2
3250,17,4,1
3250,34,1,1
3250,56,4,1
3250,88,2,1
3250,88,4,1
3250,158,2,2
3250,158,4,1
3250,158,6,1
3250,172,7,1
3250,188,7,1
3250,210,7,1
3250,233,4,1
3250,253,7,4
3250,261,4,1
3250,286,4,2
3250,359,7,1
3250,391,7,2
3250,444,2,1
3250,485,2,1
3250,489,2,1
3250,489,7,1
3250,509,1,1
3250,647,1,1
3250,696,1,1
3250,727,4,1
3250,806,7,1
3250,813,7,1
3250,824,2,1
3250,845,4,1
3250,862,7,1
3250,884,2,1
3250,886,1,1
3250,1099,4,2
3250,1150,2,1
3250,1151,7,3
3250,1220,7,2
3250,1347,4,1
3250,1347,7,1
3250,1637,6,1
3250,1658,4,1
3250,1826,7,3
3250,1861,7,1
3250,1995,2,1
3250,2060,2,2
3250,2227,7,1
3250,2262,4,1
3250,2513,4,1
3250,2915,1,1
3250,3504,4,1
3250,3954,2,1
3250,3995,7,2
3250,6486,2,1
3250,7231,8,1
3250,7695,7,1
3251,2,4,1
3251,4,1,4
3251,4,7,1
3251,27,4,1
3251,34,1,1
3251,44,4,1
3251,57,5,2
3251,90,1,1
3251,116,4,1
3251,117,1,1
3251,212,4,1
3251,234,4,1
3251,249,7,2
3251,253,7,1
3251,287,7,1
3251,321,1,2
3251,368,7,1
3251,391,7,2
3251,407,4,1
3251,431,4,1
3251,497,4,2
3251,509,1,1
3251,516,1,3
3251,612,1,1
3251,612,4,1
3251,646,5,1
3251,722,7,1
3251,725,1,1
3251,845,4,1
3251,898,4,1
3251,914,7,1
3251,949,1,1
3251,1016,4,1
3251,1063,1,1
3251,1151,7,2
3251,1220,7,2
3251,1236,7,2
3251,1406,4,1
3251,1484,7,1
3251,1531,5,1
3251,1658,4,1
3251,1783,7,1
3251,1826,7,3
3251,1869,7,2
3251,1940,0,1
3251,2025,7,1
3251,2134,7,1
3251,2227,7,1
3251,2326,1,1
3251,2326,4,1
3251,2915,1,1
3251,3154,4,1
3251,4158,7,1
3251,4215,1,1
3251,4686,1,1
3251,5479,4,1
3251,7623,1,1
3251,8611,1,1
3252,40,3,5
3252,47,3,1
3252,113,3,1
3252,121,9,2
3252,129,3,1
3252,130,3,3
3252,158,3,1
3252,374,3,1
3252,614,3,1
3252,1092,9,1
3252,1176,3,1
3252,1255,3,1
3252,1447,3,1
3252,1577,3,1
3252,8588,9,1
3252,10312,9,1
3253,1,2,1
3253,5,2,1
3253,40,3,1
3253,55,2,2
3253,151,2,1
3253,318,2,1
3253,353,2,2
3253,563,2,1
3253,571,2,1
3253,575,2,1
3253,696,2,1
3253,764,9,3
3253,1300,2,2
3253,1322,2,1
3253,1346,2,1
3253,1413,9,1
3253,1746,2,1
3253,2212,2,1
3253,2812,2,1
3253,3681,2,2
3253,9640,2,1
3253,10313,2,1
3253,10314,9,1
3254,30,4,1
3254,40,3,2
3254,85,3,1
3254,89,3,1
3254,113,3,1
3254,267,3,2
3254,364,3,1
3254,732,5,2
3254,7411,3,1
3255,3,7,1
3255,4,7,2
3255,158,7,1
3255,253,7,2
3255,300,5,1
3255,318,2,1
3255,353,2,2
3255,391,7,2
3255,509,1,1
3255,640,1,1
3255,640,2,2
3255,773,1,2
3255,1151,7,2
3255,1484,7,2
3255,1826,7,2
3256,4,6,4
3256,5,6,1
3256,23,6,1
3256,73,6,1
3256,91,4,1
3256,115,5,1
3256,180,2,1
3256,609,6,1
3256,609,7,1
3256,864,7,1
3256,1055,6,1
3256,1132,5,2
3256,1132,7,1
3256,1381,5,2
3256,1546,5,1
3256,1657,6,1
3256,2662,6,1
3256,3008,6,1
3256,3587,6,1
3256,3933,6,4
3256,3934,6,2
3256,4657,6,2
3256,4697,5,1
3256,4700,6,1
3256,4817,6,1
3256,6444,5,1
3256,8116,6,1
3256,8242,5,3
3256,10315,6,1
3256,10316,6,1
3256,10317,6,1
3257,40,3,2
3257,41,3,1
3257,42,3,1
3257,43,3,1
3257,47,3,2
3257,50,3,2
3257,52,3,2
3257,130,3,1
3257,992,4,1
3257,2308,3,1
3257,4232,3,1
3257,10318,3,1
3258,40,3,4
3258,47,3,2
3258,89,3,1
3258,130,3,1
3258,182,3,1
3258,375,3,1
3258,397,3,1
3258,476,3,1
3258,500,3,1
3258,614,3,1
3258,893,3,1
3258,1493,3,1
3258,2256,3,2
3258,7326,3,1
3259,55,2,1
3259,65,2,1
3259,85,2,2
3259,88,2,1
3259,113,3,1
3259,117,2,1
3259,121,9,2
3259,142,9,1
3259,151,2,1
3259,153,2,1
3259,158,2,1
3259,179,2,2
3259,188,2,1
3259,206,2,1
3259,292,2,1
3259,357,2,1
3259,377,9,1
3259,409,9,1
3259,496,2,1
3259,513,9,1
3259,582,9,1
3259,640,2,1
3259,1028,2,1
3259,1480,2,1
3259,1716,2,2
3259,2452,0,1
3259,3585,2,1
3259,4654,2,3
3259,5755,9,1
3259,7875,2,1
3259,10319,2,2
3260,40,3,5
3260,47,3,2
3260,130,3,1
3260,158,3,1
3260,171,3,1
3260,204,7,1
3260,464,3,3
3260,921,3,1
3260,1003,3,1
3260,1060,3,1
3260,1493,3,1
3260,10320,3,2
3261,4,7,3
3261,12,7,1
3261,17,4,1
3261,18,7,1
3261,27,4,4
3261,46,4,1
3261,56,4,1
3261,116,4,2
3261,117,4,2
3261,204,7,1
3261,210,7,1
3261,227,7,1
3261,235,4,1
3261,249,7,2
3261,253,7,3
3261,282,7,1
3261,368,7,3
3261,377,4,4
3261,377,7,2
3261,391,7,2
3261,402,4,2
3261,407,7,2
3261,497,4,1
3261,549,7,1
3261,609,4,1
3261,609,7,1
3261,712,7,2
3261,802,4,2
3261,898,4,1
3261,1055,7,1
3261,1180,7,1
3261,1346,4,1
3261,1484,7,2
3261,1486,7,1
3261,1515,4,1
3261,1771,7,1
3261,1826,7,2
3261,1827,4,1
3261,1851,7,1
3261,1943,4,1
3261,2025,7,2
3261,2075,7,2
3261,2291,7,1
3261,2403,7,1
3261,2545,7,1
3261,4331,7,1
3261,6092,7,1
3261,8556,7,2
3261,10321,4,1
3262,0,0,1
3262,4,5,3
3262,52,5,2
3262,62,1,1
3262,62,5,1
3262,80,9,1
3262,296,5,1
3262,296,9,1
3262,484,0,2
3262,484,1,1
3262,513,1,1
3262,922,0,3
3262,1132,5,1
3262,1232,1,1
3262,2245,0,1
3262,2481,5,1
3262,7848,0,2
3262,7849,0,2
3262,7849,1,1
3263,227,4,1
3263,794,0,2
3263,1071,4,2
3263,1969,0,1
3263,2245,0,1
3263,2247,0,1
3263,2490,0,4
3263,10322,0,1
3264,4,6,2
3264,27,4,1
3264,55,4,1
3264,76,9,1
3264,83,2,1
3264,90,4,1
3264,113,4,1
3264,204,4,1
3264,204,6,1
3264,249,6,6
3264,324,6,1
3264,335,6,1
3264,338,4,1
3264,362,4,1
3264,445,4,1
3264,476,6,1
3264,485,6,1
3264,497,4,1
3264,547,2,1
3264,609,6,1
3264,785,4,1
3264,805,6,1
3264,898,6,1
3264,939,6,1
3264,1122,6,1
3264,1435,4,1
3264,1570,6,1
3264,2864,4,3
3264,2864,6,2
3264,3935,6,6
3264,3972,6,5
3264,3973,6,1
3264,4003,6,2
3264,4256,6,7
3264,4271,6,1
3264,4294,6,1
3264,4447,6,1
3264,5888,6,1
3264,8540,6,1
3264,8541,6,1
3264,9431,6,1
3265,9,9,1
3265,85,9,2
3265,88,4,3
3265,121,9,2
3265,142,9,2
3265,206,4,1
3265,513,0,1
3265,513,4,1
3265,641,4,1
3265,1028,9,1
3265,1099,0,1
3265,1969,0,2
3265,2245,0,2
3265,2452,0,1
3265,2682,9,1
3266,40,3,2
3266,102,3,1
3266,130,3,2
3266,282,3,1
3266,1151,7,2
3267,42,3,3
3267,47,3,5
3267,387,4,1
3267,443,5,1
3267,891,3,1
3267,921,3,1
3267,1016,3,1
3267,1033,5,1
3267,1063,1,1
3267,1370,3,4
3267,1716,3,1
3267,1773,3,1
3267,1774,3,1
3267,2222,4,1
3267,2454,3,1
3267,2464,3,1
3267,2982,5,2
3267,3665,3,1
3267,6886,3,2
3267,7642,5,1
3267,9909,3,5
3267,10323,3,4
3267,10324,3,1
3267,10325,5,1
3267,10326,5,1
3268,113,0,1
3268,201,8,1
3268,278,0,1
3268,335,0,1
3268,336,0,1
3268,336,8,3
3268,443,0,1
3268,513,0,2
3268,518,8,1
3268,534,8,1
3268,590,0,3
3268,590,8,1
3268,594,0,2
3268,864,0,1
3268,864,8,2
3268,938,0,1
3268,1401,8,1
3268,1969,0,1
3268,2215,0,1
3268,2245,0,1
3268,2816,0,1
3268,3047,0,1
3268,3062,0,1
3268,3062,8,1
3268,3346,0,6
3268,4485,0,1
3268,4521,6,1
3268,5077,8,1
3268,7428,0,1
3268,10327,0,2
3268,10328,0,1
3268,10329,0,1
3268,10330,0,1
3269,17,3,1
3269,17,4,1
3269,30,2,2
3269,40,3,3
3269,47,3,4
3269,73,5,1
3269,88,4,1
3269,91,4,1
3269,109,4,2
3269,122,4,1
3269,122,5,2
3269,130,3,2
3269,151,3,1
3269,151,5,1
3269,157,2,1
3269,158,3,1
3269,158,4,1
3269,182,2,1
3269,182,3,1
3269,195,4,1
3269,201,4,1
3269,206,4,1
3269,208,3,1
3269,234,4,2
3269,257,2,2
3269,257,3,1
3269,282,3,2
3269,343,9,1
3269,357,3,1
3269,391,7,1
3269,399,4,1
3269,407,4,1
3269,533,3,1
3269,563,2,1
3269,588,3,2
3269,589,3,8
3269,590,2,1
3269,590,4,2
3269,626,5,1
3269,639,3,1
3269,649,4,1
3269,690,7,1
3269,784,4,2
3269,804,2,1
3269,869,4,1
3269,913,4,1
3269,921,3,2
3269,923,5,1
3269,1022,2,1
3269,1222,4,1
3269,1367,3,1
3269,1368,3,2
3269,1395,3,3
3269,1432,5,1
3269,1465,4,1
3269,1480,2,1
3269,1515,4,1
3269,1707,3,1
3269,1826,7,1
3269,2038,2,1
3269,2038,4,2
3269,2099,3,1
3269,2101,3,1
3269,2458,4,1
3269,2541,3,1
3269,2563,3,1
3269,2778,2,1
3269,2778,3,6
3269,3152,5,1
3269,3164,4,1
3269,3646,3,1
3269,3672,4,1
3269,3914,5,1
3269,4008,4,1
3269,4044,3,1
3269,4105,3,1
3269,8699,3,1
3269,10150,2,1
3269,10331,2,1
3269,10332,3,1
3270,0,9,2
3270,1,9,3
3270,78,9,1
3270,113,9,1
3270,115,4,1
3270,130,9,1
3270,155,9,1
3270,227,4,1
3270,240,4,1
3270,288,9,1
3270,319,4,1
3270,331,9,1
3270,353,2,1
3270,400,4,1
3270,492,4,1
3270,512,4,1
3270,565,9,1
3270,624,4,1
3270,777,4,1
3270,853,9,3
3270,921,4,6
3270,923,9,1
3270,1587,9,1
3270,1588,9,1
3270,2136,4,4
3270,4848,4,1
3270,7789,4,1
3270,10333,4,1
3270,10334,4,1
3271,83,7,1
3271,130,3,2
3271,183,3,1
3271,183,7,2
3271,253,7,1
3271,391,7,5
3271,807,7,1
3271,1826,7,3
3271,2163,7,1
3271,2378,5,1
3271,5314,7,1
3271,8719,7,1
3271,8953,0,1
3272,40,3,2
3272,44,3,1
3272,47,3,2
3272,158,3,1
3272,188,3,1
3272,353,2,2
3272,404,9,1
3272,853,9,2
3272,1358,3,2
3272,6233,3,2
3272,10335,2,1
3272,10336,9,1
3273,4,5,2
3273,40,3,1
3273,51,3,1
3273,107,3,1
3273,113,3,1
3273,113,4,1
3273,158,2,1
3273,257,2,1
3273,429,5,1
3273,732,5,1
3273,1132,3,1
3273,1132,5,1
3273,1380,5,1
3273,1381,5,1
3273,2191,3,1
3273,2759,5,1
3273,3401,5,1
3273,8960,5,1
3274,4,7,2
3274,253,7,1
3274,391,7,1
3274,407,7,1
3274,906,7,1
3274,918,7,1
3274,1016,4,1
3274,2539,7,1
3274,3931,7,1
3274,3972,6,3
3274,4668,7,3
3275,38,1,1
3275,51,1,1
3275,55,8,1
3275,60,1,2
3275,62,8,1
3275,113,1,1
3275,183,8,1
3275,204,0,1
3275,253,0,1
3275,541,1,1
3275,594,0,1
3275,594,1,1
3275,647,1,1
3275,722,1,1
3275,815,1,1
3275,834,8,2
3275,916,0,1
3275,1052,0,1
3275,1052,1,1
3275,1126,1,1
3275,1346,1,1
3275,1584,1,1
3275,2033,1,2
3275,2123,8,1
3275,3097,1,1
3275,3105,1,1
3275,3373,1,1
3275,3427,1,1
3275,3545,0,1
3275,3545,1,1
3275,4874,1,1
3275,4929,8,1
3275,6090,0,1
3275,6296,0,1
3275,6706,8,1
3275,10337,1,1
3275,10338,0,3
3275,10339,0,1
3275,10340,1,1
3275,10341,0,1
3276,0,8,1
3276,0,9,1
3276,7,8,1
3276,10,9,2
3276,27,2,3
3276,27,8,1
3276,30,0,1
3276,38,2,1
3276,74,0,1
3276,135,2,1
3276,158,2,1
3276,335,0,1
3276,375,9,1
3276,431,2,1
3276,499,0,1
3276,499,8,2
3276,536,8,1
3276,548,0,2
3276,555,9,1
3276,570,2,1
3276,594,0,2
3276,630,9,1
3276,1153,8,1
3276,1479,2,1
3276,1699,0,1
3276,1863,2,1
3276,1987,8,1
3276,2245,0,4
3276,2623,1,1
3276,3554,2,1
3276,3816,0,1
3276,3997,0,1
3276,4063,1,1
3276,4404,2,1
3276,6439,2,1
3276,7556,9,1
3276,10171,2,1
3276,10342,0,1
3276,10343,2,1
3276,10344,4,1
3277,0,9,2
3277,1,9,2
3277,113,2,1
3277,125,8,1
3277,158,9,1
3277,208,2,1
3277,208,9,2
3277,343,8,1
3277,526,8,2
3277,1072,9,2
3277,1169,9,1
3277,1264,8,2
3278,1,9,4
3278,34,4,1
3278,76,9,1
3278,78,9,1
3278,88,4,1
3278,111,4,1
3278,113,4,2
3278,113,9,1
3278,130,9,1
3278,133,9,1
3278,221,4,1
3278,240,4,2
3278,240,9,1
3278,368,7,1
3278,414,4,1
3278,415,4,2
3278,476,7,1
3278,512,4,2
3278,544,4,1
3278,582,9,1
3278,624,4,3
3278,672,9,2
3278,685,9,1
3278,777,4,1
3278,807,7,1
3278,853,9,1
3278,1109,4,1
3278,1382,9,1
3278,1401,7,1
3278,2090,4,1
3278,2329,4,1
3278,2463,4,1
3278,2497,9,1
3278,2528,4,1
3278,2651,9,2
3278,2927,4,1
3278,5080,9,2
3278,10345,9,1
3278,10346,9,1
3279,4,3,3
3279,4,7,1
3279,5,3,1
3279,40,3,5
3279,47,3,1
3279,55,2,2
3279,65,2,1
3279,75,9,1
3279,78,9,1
3279,89,2,1
3279,113,2,1
3279,113,3,1
3279,130,3,3
3279,151,3,1
3279,157,3,1
3279,182,3,2
3279,195,4,1
3279,234,4,1
3279,402,4,1
3279,500,3,3
3279,567,2,1
3279,585,2,2
3279,609,3,1
3279,775,2,1
3279,921,3,1
3279,1300,2,1
3279,1721,2,1
3279,2463,2,1
3279,2492,4,1
3279,2495,2,1
3279,3074,2,1
3279,3525,3,1
3279,3766,3,2
3279,4316,3,1
3279,6185,3,1
3279,8451,3,1
3280,158,2,1
3280,206,8,1
3280,266,0,2
3280,324,2,1
3280,434,2,2
3280,499,0,1
3280,499,8,1
3280,524,0,1
3280,614,8,1
3280,649,2,1
3280,1099,2,1
3280,1311,2,1
3280,1989,8,1
3280,2245,0,2
3280,2686,2,1
3280,3047,0,1
3280,3480,0,1
3280,4453,8,1
3280,4489,8,2
3280,10347,0,1
3280,10348,0,1
3281,4,1,1
3281,5,2,1
3281,5,6,1
3281,89,2,1
3281,90,2,1
3281,157,2,1
3281,158,2,1
3281,172,7,1
3281,249,6,4
3281,319,6,1
3281,353,2,2
3281,407,7,1
3281,496,4,1
3281,570,2,1
3281,641,2,1
3281,722,2,1
3281,751,2,1
3281,821,6,1
3281,936,1,1
3281,986,6,1
3281,1142,6,2
3281,1300,2,1
3281,1550,6,1
3281,1650,6,1
3281,1735,2,1
3281,2508,2,1
3281,2790,6,1
3281,3647,2,1
3281,3972,6,4
3281,4158,7,1
3281,4256,6,3
3281,5497,6,1
3281,5601,4,1
3281,7460,6,2
3281,10349,6,1
3281,10350,7,1
3281,10351,6,1
3281,10352,6,1
3281,10353,2,1
3282,109,0,2
3282,142,0,1
3282,142,9,1
3282,256,2,1
3282,353,2,1
3282,477,0,3
3282,568,2,1
3282,626,1,1
3282,1095,9,1
3282,1213,0,1
3282,1213,9,1
3282,1745,9,1
3282,1969,0,2
3282,2016,0,1
3282,2245,0,2
3282,2402,0,1
3282,2682,9,3
3282,3346,0,1
3282,7967,0,1
3282,10354,0,1
3282,10355,9,1
3283,9,9,2
3283,40,3,3
3283,50,5,1
3283,57,0,1
3283,57,5,1
3283,78,9,1
3283,130,3,1
3283,206,4,1
3283,282,3,1
3283,300,5,1
3283,414,0,1
3283,440,5,2
3283,512,0,1
3283,633,3,2
3283,645,5,3
3283,753,3,1
3283,922,0,1
3283,922,5,1
3283,1097,5,2
3283,1328,3,1
3283,1611,5,1
3283,1661,5,2
3283,1710,3,2
3283,2015,5,1
3283,3770,5,3
3283,3774,5,1
3283,5634,0,1
3283,7716,3,1
3283,10356,9,1
3283,10357,5,1
3283,10358,0,1
3283,10359,5,1
3283,10360,5,1
3283,10361,5,3
3283,10362,5,1
3283,10363,3,1
3284,12,8,1
3284,35,8,1
3284,73,6,1
3284,91,8,1
3284,201,8,1
3284,204,7,1
3284,253,7,2
3284,319,6,1
3284,476,8,1
3284,476,9,2
3284,499,8,2
3284,821,7,1
3284,898,4,1
3284,1311,8,1
3284,1510,7,1
3284,1577,6,1
3284,1720,7,4
3284,1969,0,1
3284,2065,6,2
3284,2065,7,2
3284,2163,7,2
3284,2163,8,1
3284,2245,0,2
3284,2491,7,1
3284,3047,8,1
3284,4489,8,4
3284,6907,9,1
3284,8798,9,1
3285,4,6,2
3285,4,7,3
3285,174,7,1
3285,179,6,1
3285,261,7,1
3285,300,7,1
3285,391,7,2
3285,399,6,4
3285,880,6,3
3285,1826,7,2
3285,2227,7,1
3285,3461,6,1
3285,3972,6,2
3285,4256,6,4
3285,9242,6,3
3286,4,6,1
3286,83,4,1
3286,102,4,1
3286,249,6,4
3286,296,6,3
3286,368,7,2
3286,378,2,1
3286,378,6,1
3286,432,6,1
3286,880,6,1
3286,1014,7,1
3286,1116,6,1
3286,1120,2,1
3286,1243,2,1
3286,1650,6,1
3286,2545,7,1
3286,3933,6,2
3286,3934,6,2
3286,3935,6,1
3286,3972,6,2
3286,4003,6,1
3286,4265,6,1
3286,4329,7,1
3286,4350,6,1
3286,4455,6,1
3286,4521,7,1
3286,5695,6,2
3286,10364,6,1
3287,12,8,5
3287,55,2,1
3287,91,8,1
3287,119,2,1
3287,158,2,1
3287,161,2,1
3287,227,2,2
3287,249,7,2
3287,256,8,1
3287,359,8,1
3287,368,7,1
3287,410,8,1
3287,489,8,1
3287,518,8,1
3287,549,7,1
3287,564,2,1
3287,564,8,3
3287,595,8,2
3287,624,8,1
3287,639,4,1
3287,642,2,2
3287,642,7,1
3287,685,8,1
3287,697,2,1
3287,777,2,1
3287,784,8,1
3287,807,7,1
3287,807,8,1
3287,856,4,1
3287,879,8,1
3287,884,2,2
3287,884,7,2
3287,959,8,9
3287,1052,2,1
3287,1052,7,1
3287,1249,2,1
3287,1304,2,1
3287,1359,2,1
3287,1510,7,1
3287,1572,7,1
3287,2135,7,1
3287,2286,8,1
3287,2330,0,1
3287,2790,7,1
3287,2885,8,1
3287,3330,7,1
3287,3334,0,1
3287,3568,0,1
3287,3587,0,1
3287,3725,0,1
3287,3859,8,3
3287,3969,8,2
3287,3995,8,1
3287,6532,0,1
3287,7749,8,1
3287,8863,2,4
3287,10365,7,1
3287,10366,8,1
3287,10367,8,1
3287,10368,2,1
3288,0,9,2
3288,90,4,1
3288,204,0,1
3288,408,1,1
3288,565,9,1
3288,653,0,1
3288,947,1,1
3288,1969,0,1
3288,2160,9,1
3288,2205,0,1
3288,2245,0,1
3288,2682,9,1
3288,3116,1,1
3288,3338,0,1
3288,4873,1,1
3288,9297,0,1
3288,10369,1,1
3288,10370,0,1
3289,30,2,2
3289,30,4,1
3289,37,2,1
3289,40,8,2
3289,90,2,1
3289,139,8,1
3289,157,2,4
3289,210,8,1
3289,243,4,1
3289,257,2,1
3289,292,4,1
3289,318,2,1
3289,327,8,1
3289,335,8,4
3289,336,8,1
3289,437,8,2
3289,485,2,2
3289,485,8,1
3289,499,8,3
3289,526,8,1
3289,549,4,1
3289,618,2,1
3289,644,8,2
3289,731,2,1
3289,800,8,2
3289,864,8,2
3289,950,2,1
3289,961,2,3
3289,991,8,1
3289,1230,0,1
3289,1408,8,1
3289,1515,2,1
3289,1654,0,2
3289,2136,0,1
3289,2136,4,1
3289,2320,4,2
3289,2332,2,1
3289,2550,8,2
3289,2921,8,1
3289,3510,8,5
3289,3648,8,1
3289,3793,0,1
3289,4680,2,1
3289,5924,2,2
3289,5986,8,1
3289,5987,4,1
3289,6089,2,1
3289,6858,2,1
3289,10371,2,3
3289,10372,8,2
3289,10373,8,3
3290,88,2,3
3290,158,2,4
3290,292,2,1
3290,296,6,3
3290,497,4,1
3290,536,2,1
3290,552,2,1
3290,582,2,1
3290,964,2,1
3290,1799,3,1
3290,2492,2,1
3290,3933,6,2
3290,3934,6,2
3290,4350,2,2
3290,5695,6,1
3290,5800,6,1
3290,7126,6,2
3290,10374,6,1
3291,25,4,1
3291,40,3,1
3291,47,3,1
3291,78,2,1
3291,130,3,1
3291,208,3,1
3291,247,3,1
3291,375,3,2
3291,536,3,1
3291,588,3,1
3291,685,4,2
3291,1368,3,3
3291,1830,3,1
3291,10375,3,1
3292,1,2,1
3292,4,7,2
3292,5,2,1
3292,119,2,1
3292,119,7,1
3292,169,2,1
3292,183,7,3
3292,201,2,1
3292,249,7,1
3292,250,2,1
3292,284,7,1
3292,324,2,1
3292,353,2,1
3292,365,2,1
3292,368,7,2
3292,391,7,2
3292,398,4,2
3292,528,7,1
3292,584,7,1
3292,609,7,1
3292,898,4,1
3292,974,2,1
3292,974,4,1
3292,1023,7,1
3292,1091,2,1
3292,1140,6,1
3292,1151,7,1
3292,1206,7,2
3292,1220,7,1
3292,1260,2,1
3292,1826,7,3
3292,1830,2,1
3292,4669,7,2
3292,6540,2,1
3292,7856,6,1
3292,9234,7,1
3292,10125,7,1
3292,10376,4,1
3292,10377,4,1
3292,10378,2,1
3292,10379,4,2
3292,10380,4,1
3293,0,9,2
3293,1,9,4
3293,9,9,3
3293,74,9,2
3293,85,9,1
3293,122,9,1
3293,151,9,1
3293,333,2,1
3293,353,2,1
3293,364,2,1
3293,637,2,1
3293,794,9,2
3293,872,9,2
3293,1095,9,1
3293,1213,9,1
3293,2464,2,1
3293,3014,9,1
3293,3338,9,2
3294,5,2,2
3294,37,2,1
3294,117,2,1
3294,249,7,1
3294,281,2,1
3294,648,4,1
3294,997,4,1
3294,1107,4,1
3294,2447,2,1
3294,2662,2,1
3294,4124,4,1
3294,4168,2,1
3294,5458,7,1
3294,7232,7,1
3294,10381,2,3
3294,10382,2,1
3295,48,3,1
3295,55,5,1
3295,195,5,1
3295,220,3,1
3295,319,5,2
3295,588,3,2
3295,802,5,2
3295,919,5,3
3295,1199,3,2
3295,1199,5,1
3295,7510,3,2
3295,10383,5,1
3295,10384,5,1
3296,51,4,1
3296,57,0,1
3296,76,9,1
3296,90,4,1
3296,117,4,1
3296,130,3,1
3296,153,4,1
3296,158,4,1
3296,171,3,1
3296,266,0,1
3296,266,4,1
3296,266,9,1
3296,353,2,1
3296,367,2,1
3296,437,0,1
3296,599,9,1
3296,601,9,1
3296,624,0,1
3296,794,9,1
3296,913,3,1
3296,1095,0,3
3296,1095,9,1
3296,1103,4,1
3296,1147,4,1
3296,1180,4,1
3296,1382,0,3
3296,1932,2,1
3296,1969,0,2
3296,2245,0,4
3296,2301,0,1
3296,2569,0,2
3296,3028,0,1
3296,3471,0,1
3296,4685,9,1
3296,5294,0,1
3296,10385,0,1
3297,0,9,1
3297,7,0,1
3297,25,4,1
3297,33,1,3
3297,33,6,1
3297,61,0,1
3297,90,4,1
3297,91,8,1
3297,125,8,1
3297,297,0,1
3297,297,1,1
3297,358,8,1
3297,424,5,1
3297,499,8,1
3297,565,4,1
3297,594,0,2
3297,986,9,1
3297,1101,1,1
3297,1526,8,1
3297,1550,1,1
3297,1585,1,1
3297,1692,8,1
3297,1877,4,1
3297,2245,0,3
3297,2803,1,1
3297,2859,1,1
3297,3198,1,1
3297,6404,1,1
3297,7881,9,1
3297,10386,5,1
3298,4,1,2
3298,5,7,1
3298,60,1,2
3298,65,1,1
3298,88,2,1
3298,88,9,1
3298,91,1,1
3298,195,1,1
3298,204,7,1
3298,236,1,2
3298,249,7,3
3298,377,7,1
3298,504,7,1
3298,598,7,1
3298,906,1,3
3298,906,7,4
3298,1079,1,1
3298,1151,7,3
3298,1184,1,2
3298,1464,1,1
3298,1611,7,1
